file_id,label,split,snr_db,siren_src,clip_dur_s,wav_path,npy_path
pos_04092_Siren_3_snr+5dB.wav,1,train,5.0,Siren_3,2,clips\positive\pos_04092_Siren_3_snr+5dB.wav,features\positive\pos_04092_Siren_3_snr+5dB.npy
pos_02303_Siren_5_snr+0dB.wav,1,train,0.0,Siren_5,2,clips\positive\pos_02303_Siren_5_snr+0dB.wav,features\positive\pos_02303_Siren_5_snr+0dB.npy
pos_05058_Siren_8_snr+0dB.wav,1,train,0.0,Siren_8,2,clips\positive\pos_05058_Siren_8_snr+0dB.wav,features\positive\pos_05058_Siren_8_snr+0dB.npy
pos_05871_Siren_2_snr+10dB.wav,1,train,10.0,Siren_2,2,clips\positive\pos_05871_Siren_2_snr+10dB.wav,features\positive\pos_05871_Siren_2_snr+10dB.npy
pos_00582_Siren_4_snr+5dB.wav,1,train,5.0,Siren_4,2,clips\positive\pos_00582_Siren_4_snr+5dB.wav,features\positive\pos_00582_Siren_4_snr+5dB.npy
pos_04291_Siren_4_snr+10dB.wav,1,train,10.0,Siren_4,2,clips\positive\pos_04291_Siren_4_snr+10dB.wav,features\positive\pos_04291_Siren_4_snr+10dB.npy
pos_00718_Siren_5_snr+0dB.wav,1,train,0.0,Siren_5,2,clips\positive\pos_00718_Siren_5_snr+0dB.wav,features\positive\pos_00718_Siren_5_snr+0dB.npy
pos_04685_Siren_2_snr+20dB.wav,1,train,20.0,Siren_2,2,clips\positive\pos_04685_Siren_2_snr+20dB.wav,features\positive\pos_04685_Siren_2_snr+20dB.npy
neg_02432.wav,0,train,,,2,clips\negative\neg_02432.wav,features\negative\neg_02432.npy
pos_00762_Siren_4_snr+5dB.wav,1,train,5.0,Siren_4,2,clips\positive\pos_00762_Siren_4_snr+5dB.wav,features\positive\pos_00762_Siren_4_snr+5dB.npy
neg_02939.wav,0,train,,,2,clips\negative\neg_02939.wav,features\negative\neg_02939.npy
pos_01870_Siren_6_snr+20dB.wav,1,train,20.0,Siren_6,2,clips\positive\pos_01870_Siren_6_snr+20dB.wav,features\positive\pos_01870_Siren_6_snr+20dB.npy
neg_04522.wav,0,train,,,2,clips\negative\neg_04522.wav,features\negative\neg_04522.npy
pos_05563_Siren_3_snr+0dB.wav,1,train,0.0,Siren_3,2,clips\positive\pos_05563_Siren_3_snr+0dB.wav,features\positive\pos_05563_Siren_3_snr+0dB.npy
pos_07013_Siren_4_snr+0dB.wav,1,train,0.0,Siren_4,2,clips\positive\pos_07013_Siren_4_snr+0dB.wav,features\positive\pos_07013_Siren_4_snr+0dB.npy
neg_03859.wav,0,train,,,2,clips\negative\neg_03859.wav,features\negative\neg_03859.npy
pos_00738_Siren_4_snr+0dB.wav,1,train,0.0,Siren_4,2,clips\positive\pos_00738_Siren_4_snr+0dB.wav,features\positive\pos_00738_Siren_4_snr+0dB.npy
neg_04038.wav,0,train,,,2,clips\negative\neg_04038.wav,features\negative\neg_04038.npy
pos_03441_Siren_7_snr+10dB.wav,1,train,10.0,Siren_7,2,clips\positive\pos_03441_Siren_7_snr+10dB.wav,features\positive\pos_03441_Siren_7_snr+10dB.npy
pos_04244_Siren_1_snr-5dB.wav,1,train,-5.0,Siren_1,2,clips\positive\pos_04244_Siren_1_snr-5dB.wav,features\positive\pos_04244_Siren_1_snr-5dB.npy
neg_04084.wav,0,train,,,2,clips\negative\neg_04084.wav,features\negative\neg_04084.npy
neg_03309.wav,0,train,,,2,clips\negative\neg_03309.wav,features\negative\neg_03309.npy
pos_07458_Siren_7_snr+0dB.wav,1,train,0.0,Siren_7,2,clips\positive\pos_07458_Siren_7_snr+0dB.wav,features\positive\pos_07458_Siren_7_snr+0dB.npy
pos_07050_Siren_2_snr+20dB.wav,1,train,20.0,Siren_2,2,clips\positive\pos_07050_Siren_2_snr+20dB.wav,features\positive\pos_07050_Siren_2_snr+20dB.npy
pos_03434_Siren_3_snr-5dB.wav,1,train,-5.0,Siren_3,2,clips\positive\pos_03434_Siren_3_snr-5dB.wav,features\positive\pos_03434_Siren_3_snr-5dB.npy
neg_06208.wav,0,train,,,2,clips\negative\neg_06208.wav,features\negative\neg_06208.npy
pos_06127_Siren_2_snr+5dB.wav,1,train,5.0,Siren_2,2,clips\positive\pos_06127_Siren_2_snr+5dB.wav,features\positive\pos_06127_Siren_2_snr+5dB.npy
pos_00750_Siren_3_snr+20dB.wav,1,train,20.0,Siren_3,2,clips\positive\pos_00750_Siren_3_snr+20dB.wav,features\positive\pos_00750_Siren_3_snr+20dB.npy
neg_02296.wav,0,train,,,2,clips\negative\neg_02296.wav,features\negative\neg_02296.npy
neg_02618.wav,0,train,,,2,clips\negative\neg_02618.wav,features\negative\neg_02618.npy
neg_04534.wav,0,train,,,2,clips\negative\neg_04534.wav,features\negative\neg_04534.npy
pos_01839_Siren_2_snr-5dB.wav,1,train,-5.0,Siren_2,2,clips\positive\pos_01839_Siren_2_snr-5dB.wav,features\positive\pos_01839_Siren_2_snr-5dB.npy
pos_06141_Siren_7_snr+10dB.wav,1,train,10.0,Siren_7,2,clips\positive\pos_06141_Siren_7_snr+10dB.wav,features\positive\pos_06141_Siren_7_snr+10dB.npy
pos_01275_Siren_3_snr+20dB.wav,1,train,20.0,Siren_3,2,clips\positive\pos_01275_Siren_3_snr+20dB.wav,features\positive\pos_01275_Siren_3_snr+20dB.npy
neg_01600.wav,0,train,,,2,clips\negative\neg_01600.wav,features\negative\neg_01600.npy
neg_02175.wav,0,train,,,2,clips\negative\neg_02175.wav,features\negative\neg_02175.npy
neg_06376.wav,0,train,,,2,clips\negative\neg_06376.wav,features\negative\neg_06376.npy
neg_04818.wav,0,train,,,2,clips\negative\neg_04818.wav,features\negative\neg_04818.npy
neg_06008.wav,0,train,,,2,clips\negative\neg_06008.wav,features\negative\neg_06008.npy
pos_02807_Siren_7_snr+5dB.wav,1,train,5.0,Siren_7,2,clips\positive\pos_02807_Siren_7_snr+5dB.wav,features\positive\pos_02807_Siren_7_snr+5dB.npy
pos_02264_Siren_4_snr-5dB.wav,1,train,-5.0,Siren_4,2,clips\positive\pos_02264_Siren_4_snr-5dB.wav,features\positive\pos_02264_Siren_4_snr-5dB.npy
neg_02879.wav,0,train,,,2,clips\negative\neg_02879.wav,features\negative\neg_02879.npy
pos_06108_Siren_7_snr+0dB.wav,1,train,0.0,Siren_7,2,clips\positive\pos_06108_Siren_7_snr+0dB.wav,features\positive\pos_06108_Siren_7_snr+0dB.npy
pos_05716_Siren_5_snr+10dB.wav,1,train,10.0,Siren_5,2,clips\positive\pos_05716_Siren_5_snr+10dB.wav,features\positive\pos_05716_Siren_5_snr+10dB.npy
neg_01213.wav,0,train,,,2,clips\negative\neg_01213.wav,features\negative\neg_01213.npy
pos_07110_Siren_3_snr+20dB.wav,1,train,20.0,Siren_3,2,clips\positive\pos_07110_Siren_3_snr+20dB.wav,features\positive\pos_07110_Siren_3_snr+20dB.npy
pos_01369_Siren_1_snr-5dB.wav,1,train,-5.0,Siren_1,2,clips\positive\pos_01369_Siren_1_snr-5dB.wav,features\positive\pos_01369_Siren_1_snr-5dB.npy
pos_00740_Siren_8_snr+20dB.wav,1,train,20.0,Siren_8,2,clips\positive\pos_00740_Siren_8_snr+20dB.wav,features\positive\pos_00740_Siren_8_snr+20dB.npy
pos_03256_Siren_2_snr+10dB.wav,1,train,10.0,Siren_2,2,clips\positive\pos_03256_Siren_2_snr+10dB.wav,features\positive\pos_03256_Siren_2_snr+10dB.npy
neg_03213.wav,0,train,,,2,clips\negative\neg_03213.wav,features\negative\neg_03213.npy
pos_01188_Siren_1_snr+0dB.wav,1,train,0.0,Siren_1,2,clips\positive\pos_01188_Siren_1_snr+0dB.wav,features\positive\pos_01188_Siren_1_snr+0dB.npy
neg_05352.wav,0,train,,,2,clips\negative\neg_05352.wav,features\negative\neg_05352.npy
pos_05665_Siren_2_snr+20dB.wav,1,train,20.0,Siren_2,2,clips\positive\pos_05665_Siren_2_snr+20dB.wav,features\positive\pos_05665_Siren_2_snr+20dB.npy
pos_01570_Siren_3_snr+20dB.wav,1,train,20.0,Siren_3,2,clips\positive\pos_01570_Siren_3_snr+20dB.wav,features\positive\pos_01570_Siren_3_snr+20dB.npy
neg_06420.wav,0,train,,,2,clips\negative\neg_06420.wav,features\negative\neg_06420.npy
pos_07289_Siren_7_snr-5dB.wav,1,train,-5.0,Siren_7,2,clips\positive\pos_07289_Siren_7_snr-5dB.wav,features\positive\pos_07289_Siren_7_snr-5dB.npy
pos_02527_Siren_7_snr+5dB.wav,1,train,5.0,Siren_7,2,clips\positive\pos_02527_Siren_7_snr+5dB.wav,features\positive\pos_02527_Siren_7_snr+5dB.npy
pos_02127_Siren_4_snr+5dB.wav,1,train,5.0,Siren_4,2,clips\positive\pos_02127_Siren_4_snr+5dB.wav,features\positive\pos_02127_Siren_4_snr+5dB.npy
neg_02135.wav,0,train,,,2,clips\negative\neg_02135.wav,features\negative\neg_02135.npy
neg_01945.wav,0,train,,,2,clips\negative\neg_01945.wav,features\negative\neg_01945.npy
pos_06220_Siren_8_snr+20dB.wav,1,train,20.0,Siren_8,2,clips\positive\pos_06220_Siren_8_snr+20dB.wav,features\positive\pos_06220_Siren_8_snr+20dB.npy
pos_01981_Siren_6_snr+10dB.wav,1,train,10.0,Siren_6,2,clips\positive\pos_01981_Siren_6_snr+10dB.wav,features\positive\pos_01981_Siren_6_snr+10dB.npy
neg_04259.wav,0,train,,,2,clips\negative\neg_04259.wav,features\negative\neg_04259.npy
pos_03495_Siren_8_snr+20dB.wav,1,train,20.0,Siren_8,2,clips\positive\pos_03495_Siren_8_snr+20dB.wav,features\positive\pos_03495_Siren_8_snr+20dB.npy
neg_01689.wav,0,train,,,2,clips\negative\neg_01689.wav,features\negative\neg_01689.npy
neg_06251.wav,0,train,,,2,clips\negative\neg_06251.wav,features\negative\neg_06251.npy
pos_02057_Siren_1_snr+5dB.wav,1,train,5.0,Siren_1,2,clips\positive\pos_02057_Siren_1_snr+5dB.wav,features\positive\pos_02057_Siren_1_snr+5dB.npy
neg_05637.wav,0,train,,,2,clips\negative\neg_05637.wav,features\negative\neg_05637.npy
neg_04788.wav,0,train,,,2,clips\negative\neg_04788.wav,features\negative\neg_04788.npy
neg_04025.wav,0,train,,,2,clips\negative\neg_04025.wav,features\negative\neg_04025.npy
neg_03694.wav,0,train,,,2,clips\negative\neg_03694.wav,features\negative\neg_03694.npy
neg_03260.wav,0,train,,,2,clips\negative\neg_03260.wav,features\negative\neg_03260.npy
neg_03629.wav,0,train,,,2,clips\negative\neg_03629.wav,features\negative\neg_03629.npy
pos_03980_Siren_1_snr+20dB.wav,1,train,20.0,Siren_1,2,clips\positive\pos_03980_Siren_1_snr+20dB.wav,features\positive\pos_03980_Siren_1_snr+20dB.npy
neg_04865.wav,0,train,,,2,clips\negative\neg_04865.wav,features\negative\neg_04865.npy
pos_05117_Siren_7_snr+5dB.wav,1,train,5.0,Siren_7,2,clips\positive\pos_05117_Siren_7_snr+5dB.wav,features\positive\pos_05117_Siren_7_snr+5dB.npy
neg_01362.wav,0,train,,,2,clips\negative\neg_01362.wav,features\negative\neg_01362.npy
neg_04064.wav,0,train,,,2,clips\negative\neg_04064.wav,features\negative\neg_04064.npy
neg_02492.wav,0,train,,,2,clips\negative\neg_02492.wav,features\negative\neg_02492.npy
pos_01710_Siren_3_snr+20dB.wav,1,train,20.0,Siren_3,2,clips\positive\pos_01710_Siren_3_snr+20dB.wav,features\positive\pos_01710_Siren_3_snr+20dB.npy
neg_02441.wav,0,train,,,2,clips\negative\neg_02441.wav,features\negative\neg_02441.npy
pos_05766_Siren_4_snr+10dB.wav,1,train,10.0,Siren_4,2,clips\positive\pos_05766_Siren_4_snr+10dB.wav,features\positive\pos_05766_Siren_4_snr+10dB.npy
neg_01058.wav,0,train,,,2,clips\negative\neg_01058.wav,features\negative\neg_01058.npy
pos_00562_Siren_2_snr+5dB.wav,1,train,5.0,Siren_2,2,clips\positive\pos_00562_Siren_2_snr+5dB.wav,features\positive\pos_00562_Siren_2_snr+5dB.npy
neg_00249.wav,0,train,,,2,clips\negative\neg_00249.wav,features\negative\neg_00249.npy
neg_04416.wav,0,train,,,2,clips\negative\neg_04416.wav,features\negative\neg_04416.npy
pos_00640_Siren_6_snr+20dB.wav,1,train,20.0,Siren_6,2,clips\positive\pos_00640_Siren_6_snr+20dB.wav,features\positive\pos_00640_Siren_6_snr+20dB.npy
pos_01669_Siren_3_snr-5dB.wav,1,train,-5.0,Siren_3,2,clips\positive\pos_01669_Siren_3_snr-5dB.wav,features\positive\pos_01669_Siren_3_snr-5dB.npy
neg_05297.wav,0,train,,,2,clips\negative\neg_05297.wav,features\negative\neg_05297.npy
pos_02407_Siren_7_snr+5dB.wav,1,train,5.0,Siren_7,2,clips\positive\pos_02407_Siren_7_snr+5dB.wav,features\positive\pos_02407_Siren_7_snr+5dB.npy
neg_04514.wav,0,train,,,2,clips\negative\neg_04514.wav,features\negative\neg_04514.npy
pos_06908_Siren_7_snr+0dB.wav,1,train,0.0,Siren_7,2,clips\positive\pos_06908_Siren_7_snr+0dB.wav,features\positive\pos_06908_Siren_7_snr+0dB.npy
pos_05434_Siren_7_snr-5dB.wav,1,train,-5.0,Siren_7,2,clips\positive\pos_05434_Siren_7_snr-5dB.wav,features\positive\pos_05434_Siren_7_snr-5dB.npy
neg_04191.wav,0,train,,,2,clips\negative\neg_04191.wav,features\negative\neg_04191.npy
neg_01259.wav,0,train,,,2,clips\negative\neg_01259.wav,features\negative\neg_01259.npy
neg_05463.wav,0,train,,,2,clips\negative\neg_05463.wav,features\negative\neg_05463.npy
neg_04924.wav,0,train,,,2,clips\negative\neg_04924.wav,features\negative\neg_04924.npy
neg_00691.wav,0,train,,,2,clips\negative\neg_00691.wav,features\negative\neg_00691.npy
neg_00784.wav,0,train,,,2,clips\negative\neg_00784.wav,features\negative\neg_00784.npy
neg_05711.wav,0,train,,,2,clips\negative\neg_05711.wav,features\negative\neg_05711.npy
neg_01317.wav,0,train,,,2,clips\negative\neg_01317.wav,features\negative\neg_01317.npy
pos_03833_Siren_4_snr+0dB.wav,1,train,0.0,Siren_4,2,clips\positive\pos_03833_Siren_4_snr+0dB.wav,features\positive\pos_03833_Siren_4_snr+0dB.npy
neg_05428.wav,0,train,,,2,clips\negative\neg_05428.wav,features\negative\neg_05428.npy
pos_00180_Siren_8_snr+20dB.wav,1,train,20.0,Siren_8,2,clips\positive\pos_00180_Siren_8_snr+20dB.wav,features\positive\pos_00180_Siren_8_snr+20dB.npy
pos_03689_Siren_5_snr-5dB.wav,1,train,-5.0,Siren_5,2,clips\positive\pos_03689_Siren_5_snr-5dB.wav,features\positive\pos_03689_Siren_5_snr-5dB.npy
pos_06390_Siren_2_snr+20dB.wav,1,train,20.0,Siren_2,2,clips\positive\pos_06390_Siren_2_snr+20dB.wav,features\positive\pos_06390_Siren_2_snr+20dB.npy
pos_02218_Siren_1_snr+0dB.wav,1,train,0.0,Siren_1,2,clips\positive\pos_02218_Siren_1_snr+0dB.wav,features\positive\pos_02218_Siren_1_snr+0dB.npy
pos_05152_Siren_4_snr+5dB.wav,1,train,5.0,Siren_4,2,clips\positive\pos_05152_Siren_4_snr+5dB.wav,features\positive\pos_05152_Siren_4_snr+5dB.npy
pos_01955_Siren_6_snr+20dB.wav,1,train,20.0,Siren_6,2,clips\positive\pos_01955_Siren_6_snr+20dB.wav,features\positive\pos_01955_Siren_6_snr+20dB.npy
pos_01057_Siren_3_snr+5dB.wav,1,train,5.0,Siren_3,2,clips\positive\pos_01057_Siren_3_snr+5dB.wav,features\positive\pos_01057_Siren_3_snr+5dB.npy
neg_05102.wav,0,train,,,2,clips\negative\neg_05102.wav,features\negative\neg_05102.npy
neg_00093.wav,0,train,,,2,clips\negative\neg_00093.wav,features\negative\neg_00093.npy
pos_07332_Siren_5_snr+5dB.wav,1,train,5.0,Siren_5,2,clips\positive\pos_07332_Siren_5_snr+5dB.wav,features\positive\pos_07332_Siren_5_snr+5dB.npy
pos_01399_Siren_5_snr-5dB.wav,1,train,-5.0,Siren_5,2,clips\positive\pos_01399_Siren_5_snr-5dB.wav,features\positive\pos_01399_Siren_5_snr-5dB.npy
neg_02065.wav,0,train,,,2,clips\negative\neg_02065.wav,features\negative\neg_02065.npy
neg_00418.wav,0,train,,,2,clips\negative\neg_00418.wav,features\negative\neg_00418.npy
neg_05824.wav,0,train,,,2,clips\negative\neg_05824.wav,features\negative\neg_05824.npy
pos_05729_Siren_4_snr-5dB.wav,1,train,-5.0,Siren_4,2,clips\positive\pos_05729_Siren_4_snr-5dB.wav,features\positive\pos_05729_Siren_4_snr-5dB.npy
neg_00264.wav,0,train,,,2,clips\negative\neg_00264.wav,features\negative\neg_00264.npy
neg_02254.wav,0,train,,,2,clips\negative\neg_02254.wav,features\negative\neg_02254.npy
neg_03203.wav,0,train,,,2,clips\negative\neg_03203.wav,features\negative\neg_03203.npy
neg_03766.wav,0,train,,,2,clips\negative\neg_03766.wav,features\negative\neg_03766.npy
pos_01210_Siren_2_snr+20dB.wav,1,train,20.0,Siren_2,2,clips\positive\pos_01210_Siren_2_snr+20dB.wav,features\positive\pos_01210_Siren_2_snr+20dB.npy
neg_04565.wav,0,train,,,2,clips\negative\neg_04565.wav,features\negative\neg_04565.npy
pos_03601_Siren_3_snr+10dB.wav,1,train,10.0,Siren_3,2,clips\positive\pos_03601_Siren_3_snr+10dB.wav,features\positive\pos_03601_Siren_3_snr+10dB.npy
pos_02238_Siren_1_snr+0dB.wav,1,train,0.0,Siren_1,2,clips\positive\pos_02238_Siren_1_snr+0dB.wav,features\positive\pos_02238_Siren_1_snr+0dB.npy
neg_05564.wav,0,train,,,2,clips\negative\neg_05564.wav,features\negative\neg_05564.npy
neg_04860.wav,0,train,,,2,clips\negative\neg_04860.wav,features\negative\neg_04860.npy
pos_03886_Siren_1_snr+10dB.wav,1,train,10.0,Siren_1,2,clips\positive\pos_03886_Siren_1_snr+10dB.wav,features\positive\pos_03886_Siren_1_snr+10dB.npy
neg_02485.wav,0,train,,,2,clips\negative\neg_02485.wav,features\negative\neg_02485.npy
pos_04791_Siren_4_snr+10dB.wav,1,train,10.0,Siren_4,2,clips\positive\pos_04791_Siren_4_snr+10dB.wav,features\positive\pos_04791_Siren_4_snr+10dB.npy
neg_03794.wav,0,train,,,2,clips\negative\neg_03794.wav,features\negative\neg_03794.npy
pos_05928_Siren_3_snr+0dB.wav,1,train,0.0,Siren_3,2,clips\positive\pos_05928_Siren_3_snr+0dB.wav,features\positive\pos_05928_Siren_3_snr+0dB.npy
pos_04999_Siren_7_snr-5dB.wav,1,train,-5.0,Siren_7,2,clips\positive\pos_04999_Siren_7_snr-5dB.wav,features\positive\pos_04999_Siren_7_snr-5dB.npy
pos_02998_Siren_4_snr+0dB.wav,1,train,0.0,Siren_4,2,clips\positive\pos_02998_Siren_4_snr+0dB.wav,features\positive\pos_02998_Siren_4_snr+0dB.npy
pos_04015_Siren_3_snr+20dB.wav,1,train,20.0,Siren_3,2,clips\positive\pos_04015_Siren_3_snr+20dB.wav,features\positive\pos_04015_Siren_3_snr+20dB.npy
neg_04020.wav,0,train,,,2,clips\negative\neg_04020.wav,features\negative\neg_04020.npy
neg_01436.wav,0,train,,,2,clips\negative\neg_01436.wav,features\negative\neg_01436.npy
pos_01434_Siren_1_snr-5dB.wav,1,train,-5.0,Siren_1,2,clips\positive\pos_01434_Siren_1_snr-5dB.wav,features\positive\pos_01434_Siren_1_snr-5dB.npy
neg_06814.wav,0,train,,,2,clips\negative\neg_06814.wav,features\negative\neg_06814.npy
pos_00092_Siren_1_snr+5dB.wav,1,train,5.0,Siren_1,2,clips\positive\pos_00092_Siren_1_snr+5dB.wav,features\positive\pos_00092_Siren_1_snr+5dB.npy
neg_00565.wav,0,train,,,2,clips\negative\neg_00565.wav,features\negative\neg_00565.npy
neg_06671.wav,0,train,,,2,clips\negative\neg_06671.wav,features\negative\neg_06671.npy
pos_03312_Siren_2_snr+5dB.wav,1,train,5.0,Siren_2,2,clips\positive\pos_03312_Siren_2_snr+5dB.wav,features\positive\pos_03312_Siren_2_snr+5dB.npy
neg_03015.wav,0,train,,,2,clips\negative\neg_03015.wav,features\negative\neg_03015.npy
pos_03207_Siren_8_snr+5dB.wav,1,train,5.0,Siren_8,2,clips\positive\pos_03207_Siren_8_snr+5dB.wav,features\positive\pos_03207_Siren_8_snr+5dB.npy
neg_05224.wav,0,train,,,2,clips\negative\neg_05224.wav,features\negative\neg_05224.npy
neg_01339.wav,0,train,,,2,clips\negative\neg_01339.wav,features\negative\neg_01339.npy
pos_02948_Siren_1_snr+0dB.wav,1,train,0.0,Siren_1,2,clips\positive\pos_02948_Siren_1_snr+0dB.wav,features\positive\pos_02948_Siren_1_snr+0dB.npy
neg_03525.wav,0,train,,,2,clips\negative\neg_03525.wav,features\negative\neg_03525.npy
neg_06062.wav,0,train,,,2,clips\negative\neg_06062.wav,features\negative\neg_06062.npy
neg_00164.wav,0,train,,,2,clips\negative\neg_00164.wav,features\negative\neg_00164.npy
neg_02637.wav,0,train,,,2,clips\negative\neg_02637.wav,features\negative\neg_02637.npy
neg_01776.wav,0,train,,,2,clips\negative\neg_01776.wav,features\negative\neg_01776.npy
pos_05792_Siren_2_snr+5dB.wav,1,train,5.0,Siren_2,2,clips\positive\pos_05792_Siren_2_snr+5dB.wav,features\positive\pos_05792_Siren_2_snr+5dB.npy
neg_05665.wav,0,train,,,2,clips\negative\neg_05665.wav,features\negative\neg_05665.npy
pos_05217_Siren_5_snr+5dB.wav,1,train,5.0,Siren_5,2,clips\positive\pos_05217_Siren_5_snr+5dB.wav,features\positive\pos_05217_Siren_5_snr+5dB.npy
pos_01084_Siren_2_snr-5dB.wav,1,train,-5.0,Siren_2,2,clips\positive\pos_01084_Siren_2_snr-5dB.wav,features\positive\pos_01084_Siren_2_snr-5dB.npy
pos_02777_Siren_1_snr+5dB.wav,1,train,5.0,Siren_1,2,clips\positive\pos_02777_Siren_1_snr+5dB.wav,features\positive\pos_02777_Siren_1_snr+5dB.npy
pos_07315_Siren_2_snr+20dB.wav,1,train,20.0,Siren_2,2,clips\positive\pos_07315_Siren_2_snr+20dB.wav,features\positive\pos_07315_Siren_2_snr+20dB.npy
pos_00428_Siren_8_snr+0dB.wav,1,train,0.0,Siren_8,2,clips\positive\pos_00428_Siren_8_snr+0dB.wav,features\positive\pos_00428_Siren_8_snr+0dB.npy
neg_03916.wav,0,train,,,2,clips\negative\neg_03916.wav,features\negative\neg_03916.npy
neg_02902.wav,0,train,,,2,clips\negative\neg_02902.wav,features\negative\neg_02902.npy
neg_06550.wav,0,train,,,2,clips\negative\neg_06550.wav,features\negative\neg_06550.npy
pos_04606_Siren_2_snr+10dB.wav,1,train,10.0,Siren_2,2,clips\positive\pos_04606_Siren_2_snr+10dB.wav,features\positive\pos_04606_Siren_2_snr+10dB.npy
neg_04151.wav,0,train,,,2,clips\negative\neg_04151.wav,features\negative\neg_04151.npy
pos_02698_Siren_3_snr+0dB.wav,1,train,0.0,Siren_3,2,clips\positive\pos_02698_Siren_3_snr+0dB.wav,features\positive\pos_02698_Siren_3_snr+0dB.npy
pos_05998_Siren_8_snr+0dB.wav,1,train,0.0,Siren_8,2,clips\positive\pos_05998_Siren_8_snr+0dB.wav,features\positive\pos_05998_Siren_8_snr+0dB.npy
neg_00275.wav,0,train,,,2,clips\negative\neg_00275.wav,features\negative\neg_00275.npy
pos_00408_Siren_8_snr+0dB.wav,1,train,0.0,Siren_8,2,clips\positive\pos_00408_Siren_8_snr+0dB.wav,features\positive\pos_00408_Siren_8_snr+0dB.npy
pos_06921_Siren_6_snr+10dB.wav,1,train,10.0,Siren_6,2,clips\positive\pos_06921_Siren_6_snr+10dB.wav,features\positive\pos_06921_Siren_6_snr+10dB.npy
pos_01608_Siren_8_snr+0dB.wav,1,train,0.0,Siren_8,2,clips\positive\pos_01608_Siren_8_snr+0dB.wav,features\positive\pos_01608_Siren_8_snr+0dB.npy
neg_05674.wav,0,train,,,2,clips\negative\neg_05674.wav,features\negative\neg_05674.npy
neg_04376.wav,0,train,,,2,clips\negative\neg_04376.wav,features\negative\neg_04376.npy
neg_05475.wav,0,train,,,2,clips\negative\neg_05475.wav,features\negative\neg_05475.npy
pos_04338_Siren_7_snr+0dB.wav,1,train,0.0,Siren_7,2,clips\positive\pos_04338_Siren_7_snr+0dB.wav,features\positive\pos_04338_Siren_7_snr+0dB.npy
pos_04438_Siren_8_snr+0dB.wav,1,train,0.0,Siren_8,2,clips\positive\pos_04438_Siren_8_snr+0dB.wav,features\positive\pos_04438_Siren_8_snr+0dB.npy
neg_01309.wav,0,train,,,2,clips\negative\neg_01309.wav,features\negative\neg_01309.npy
pos_02924_Siren_2_snr-5dB.wav,1,train,-5.0,Siren_2,2,clips\positive\pos_02924_Siren_2_snr-5dB.wav,features\positive\pos_02924_Siren_2_snr-5dB.npy
pos_03550_Siren_7_snr+20dB.wav,1,train,20.0,Siren_7,2,clips\positive\pos_03550_Siren_7_snr+20dB.wav,features\positive\pos_03550_Siren_7_snr+20dB.npy
pos_00949_Siren_8_snr-5dB.wav,1,train,-5.0,Siren_8,2,clips\positive\pos_00949_Siren_8_snr-5dB.wav,features\positive\pos_00949_Siren_8_snr-5dB.npy
neg_03857.wav,0,train,,,2,clips\negative\neg_03857.wav,features\negative\neg_03857.npy
pos_03105_Siren_8_snr+20dB.wav,1,train,20.0,Siren_8,2,clips\positive\pos_03105_Siren_8_snr+20dB.wav,features\positive\pos_03105_Siren_8_snr+20dB.npy
pos_02865_Siren_6_snr+20dB.wav,1,train,20.0,Siren_6,2,clips\positive\pos_02865_Siren_6_snr+20dB.wav,features\positive\pos_02865_Siren_6_snr+20dB.npy
neg_01125.wav,0,train,,,2,clips\negative\neg_01125.wav,features\negative\neg_01125.npy
neg_01070.wav,0,train,,,2,clips\negative\neg_01070.wav,features\negative\neg_01070.npy
